ride_id,ride_date,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,pickup_time,dropoff_time,weather_condition
292,2024-04-16,14.824205,120.279004,14.83783,120.27813,09:29:51,09:36:22,Partly Cloudy
293,2024-06-04,14.823155,120.287973,14.827292,120.280552,08:06:06,08:13:21,Cloudy
294,2024-12-06,14.821191,120.275038,14.819344,120.283956,06:35:25,06:43:10,Mostly Clear
295,2024-05-03,14.881931,120.235544,14.876754,120.23165,08:59:47,09:05:51,Fog
296,2024-01-12,14.867667,120.292102,14.818171,120.281488,22:52:17,23:16:26,Clear
297,2024-05-11,14.849111,120.254768,14.82734,120.281908,09:36:25,09:51:41,Clear
298,2024-11-24,14.829798,120.27421,14.831294,120.289482,19:24:05,19:32:16,Drizzle
299,2024-01-28,14.831111,120.273868,14.824238,120.279281,08:36:09,08:41:27,Mostly Clear
300,2024-08-31,14.828173,120.285458,14.829368,120.298981,07:16:05,07:22:54,Partly Cloudy
301,2024-08-08,14.83727,120.278198,14.823274,120.287692,17:07:42,17:17:14,Rain Showers
302,2024-04-29,14.829596,120.286674,14.83091,120.273935,08:54:05,09:03:01,Mostly Clear
303,2024-04-14,14.840951,120.286162,14.836406,120.283302,19:30:39,19:33:57,Partly Cloudy
304,2024-01-05,14.819977,120.283923,14.850912,120.263661,19:54:58,20:15:04,Clear
305,2024-09-13,14.826183,120.28309,14.823759,120.279195,16:59:45,17:03:51,Partly Cloudy
306,2024-09-13,14.820054,120.284218,14.843171,120.286871,07:56:24,08:09:13,Drizzle
307,2024-04-26,14.815295,120.283201,14.820503,120.276679,18:19:58,18:24:59,Light Drizzle
308,2024-03-15,14.856855,120.289957,14.82118,120.272448,20:58:10,21:14:36,Mostly Clear
309,2024-07-29,14.81793,120.280725,14.822673,120.302081,19:59:47,20:13:36,Dense Drizzle
310,2024-09-01,14.820083,120.284114,14.822009,120.298418,18:45:41,18:55:35,Light Rain
311,2024-02-03,14.842458,120.287623,14.824727,120.282705,18:55:39,19:05:57,Mostly Clear
312,2024-12-26,14.825171,120.281717,14.822129,120.282769,16:06:28,16:10:17,Light Rain
313,2024-04-07,14.843221,120.285366,14.819622,120.284216,07:49:52,08:05:00,Light Drizzle
314,2024-10-06,14.849114,120.291087,14.822512,120.28247,07:01:11,07:17:37,Drizzle
315,2024-02-13,14.820772,120.278416,14.837713,120.283891,08:39:10,08:48:47,Cloudy
316,2024-08-16,14.824227,120.279786,14.820816,120.283863,06:12:00,06:16:07,Light Drizzle
317,2024-05-05,14.821543,120.271782,14.81571,120.283467,12:39:40,12:47:06,Mostly Clear
318,2024-02-14,14.867396,120.291994,14.828757,120.281447,06:10:43,06:31:02,Cloudy
319,2024-08-06,14.841307,120.286911,14.848741,120.264762,09:18:30,09:32:55,Drizzle
320,2024-02-14,14.88748,120.237633,14.828849,120.287029,19:18:27,20:07:29,Partly Cloudy
321,2024-04-09,14.833186,120.282237,14.805944,120.322613,08:50:07,09:16:43,Mostly Clear
322,2024-10-08,14.82511,120.280892,14.765067,120.292973,08:21:21,09:15:30,Cloudy
323,2024-10-01,14.820136,120.284001,14.820561,120.275086,15:50:52,15:57:22,Light Rain
324,2024-06-30,14.82648,120.286963,14.877066,120.231287,06:21:24,07:19:11,Partly Cloudy
325,2024-08-19,14.836584,120.289528,14.825025,120.282836,12:13:33,12:20:13,Mostly Clear
326,2024-09-04,14.831119,120.289697,14.818382,120.283892,16:19:49,16:28:46,Rain
327,2024-02-29,14.830596,120.288544,14.840273,120.285153,19:54:38,20:03:53,Mostly Clear
328,2024-08-13,14.836395,120.277682,14.826487,120.283441,12:09:10,12:17:04,Partly Cloudy
329,2024-05-05,14.840432,120.286769,14.851247,120.256712,07:34:28,07:51:51,Mostly Clear
330,2024-06-19,14.821176,120.28369,14.822655,120.301551,22:48:42,22:56:12,Partly Cloudy
331,2024-11-25,14.831038,120.288878,14.841279,120.286575,15:30:14,15:37:53,Partly Cloudy
332,2024-09-06,14.876769,120.23189,14.824214,120.279695,18:30:29,19:28:18,Light Drizzle
333,2024-05-02,14.842959,120.28674,14.887604,120.237168,16:10:30,16:38:04,Partly Cloudy
334,2024-02-09,14.775744,120.30801,14.764528,120.252893,22:36:53,23:09:55,Cloudy
335,2024-07-13,14.823258,120.287423,14.822525,120.272819,17:05:13,17:15:25,Partly Cloudy
336,2024-10-18,14.851673,120.263042,14.838433,120.28345,21:19:58,21:32:00,Partly Cloudy
337,2024-07-08,14.821598,120.271901,14.843283,120.28194,05:00:45,05:11:50,Cloudy
338,2024-08-10,14.828823,120.281166,14.84891,120.254642,18:08:12,18:31:00,Thunderstorm
339,2024-03-10,14.848943,120.264961,14.772356,120.257912,18:55:29,19:46:28,Partly Cloudy
340,2024-12-30,14.839872,120.286309,14.837121,120.278308,08:36:23,08:41:14,Mostly Clear
341,2024-09-24,14.822058,120.271917,14.823573,120.289278,09:15:30,09:22:52,Clear
342,2024-08-20,14.789631,120.281541,14.822528,120.302236,19:21:26,19:41:08,Drizzle
343,2024-05-29,14.776633,120.308217,14.819087,120.284522,20:01:18,20:24:51,Partly Cloudy
344,2024-10-29,14.820583,120.283598,14.825157,120.276579,21:28:23,21:33:50,Rain Showers
345,2024-03-19,14.835213,120.281925,14.839612,120.283185,14:49:24,14:52:11,Clear
346,2024-07-23,14.826868,120.280058,14.792159,120.294072,19:14:24,19:31:48,Light Drizzle
347,2024-06-30,14.823575,120.30128,14.836646,120.278512,14:39:58,14:50:17,Dense Drizzle
348,2024-04-09,14.832457,120.282055,14.848593,120.255148,17:20:35,17:42:54,Partly Cloudy
349,2024-04-21,14.832676,120.285331,14.817778,120.283532,21:07:45,21:16:41,Clear
350,2024-05-30,14.819116,120.283755,14.821245,120.278409,19:29:59,19:33:59,Cloudy
351,2024-04-01,14.839729,120.284655,14.825342,120.279874,17:39:25,17:50:51,Mostly Clear
352,2024-09-11,14.817222,120.281182,14.82071,120.283573,17:42:24,17:46:19,Clear
353,2024-12-18,14.823043,120.287654,14.882711,120.236697,15:07:36,15:44:03,Mostly Clear
354,2024-08-23,14.829063,120.287268,14.838882,120.28355,12:41:12,12:46:56,Drizzle
355,2024-04-07,14.828608,120.287049,14.834631,120.28234,08:37:15,08:42:57,Clear
356,2024-11-30,14.819087,120.27836,14.840577,120.286747,15:43:55,15:56:05,Clear
357,2024-12-25,14.851731,120.255937,14.836665,120.290653,05:11:40,05:33:56,Cloudy
358,2024-04-22,14.821119,120.278592,14.790072,120.281438,07:51:53,08:10:40,Clear
359,2024-07-31,14.838671,120.28385,14.819442,120.284022,06:28:15,06:44:03,Heavy Rain
360,2024-08-01,14.83265,120.282098,14.824638,120.279583,15:44:08,15:49:49,Heavy Rain Showers
361,2024-11-17,14.83657,120.283576,14.838346,120.285897,12:22:26,12:25:02,Light Rain
362,2024-12-03,14.882021,120.236366,14.839606,120.284861,06:50:09,07:26:21,Clear
363,2024-01-27,14.825056,120.280292,14.817503,120.281435,10:10:50,10:16:08,Clear
364,2024-02-26,14.849213,120.291062,14.815818,120.284018,08:26:55,08:47:03,Mostly Clear
365,2024-05-18,14.829176,120.286963,14.83643,120.290328,08:36:03,08:41:16,Partly Cloudy
366,2024-04-27,14.828958,120.280204,14.823783,120.289853,18:55:13,19:03:58,Clear
367,2024-01-23,14.819861,120.28429,14.815717,120.28349,19:02:27,19:06:08,Partly Cloudy
368,2024-02-16,14.828275,120.294085,14.818601,120.27901,17:45:29,17:57:05,Clear
369,2024-12-19,14.847892,120.254088,14.824408,120.283742,07:48:17,08:05:52,Mostly Clear
370,2024-08-26,14.823132,120.300326,14.824134,120.289627,13:23:11,13:29:21,Light Rain
371,2024-12-25,14.829467,120.298959,14.825822,120.283137,17:20:22,17:30:30,Mostly Clear
372,2024-07-07,14.821952,120.298449,14.797973,120.271764,22:51:56,23:13:22,Dense Drizzle
373,2024-09-11,14.867573,120.29263,14.83627,120.2866,08:01:18,08:14:50,Partly Cloudy
374,2024-10-23,14.837838,120.283122,14.818874,120.279272,18:31:37,18:45:44,Mostly Clear
375,2024-05-25,14.881981,120.236282,14.849238,120.264892,06:45:34,07:18:27,Partly Cloudy
376,2024-01-18,14.824145,120.279765,14.849579,120.291062,13:09:23,13:21:01,Clear
377,2024-10-06,14.806424,120.322662,14.798287,120.271894,13:41:45,14:02:25,Partly Cloudy
378,2024-02-27,14.820994,120.274268,14.836399,120.290223,05:08:43,05:17:54,Clear
379,2024-05-22,14.848623,120.290662,14.887988,120.237744,07:43:42,08:15:51,Clear
380,2024-06-25,14.839497,120.284175,14.820989,120.283935,19:05:13,19:19:52,Partly Cloudy
381,2024-08-31,14.841682,120.282809,14.818945,120.278437,16:21:04,16:31:45,Heavy Rain
382,2024-04-12,14.836452,120.289999,14.842511,120.287471,08:31:02,08:35:12,Partly Cloudy
383,2024-05-27,14.817684,120.281077,14.873237,120.235374,19:41:15,20:11:31,Mostly Clear
384,2024-10-21,14.828109,120.286704,14.817955,120.283936,08:03:09,08:09:45,Light Rain
385,2024-04-03,14.820568,120.27527,14.819516,120.279321,20:48:10,20:52:31,Cloudy
386,2024-01-07,14.829476,120.286594,14.84202,120.287383,07:26:21,07:34:20,Cloudy
387,2024-08-01,14.824309,120.289066,14.82821,120.294547,06:59:01,07:05:11,Rain
388,2024-03-13,14.818888,120.283337,14.823209,120.301905,12:08:13,12:20:04,Cloudy
389,2024-09-19,14.832605,120.281841,14.851791,120.256884,18:02:04,18:21:19,Light Drizzle
390,2024-06-29,14.837624,120.285603,14.819214,120.283946,19:39:15,19:56:12,Heavy Rain
391,2024-12-28,14.843497,120.2863,14.822025,120.274403,17:28:43,17:49:30,Partly Cloudy
392,2024-10-12,14.824571,120.282876,14.877377,120.23185,09:20:31,09:55:52,Mostly Clear
393,2024-02-05,14.82909,120.287161,14.828756,120.287424,15:43:23,15:46:44,Partly Cloudy
394,2024-02-22,14.848327,120.290444,14.88797,120.238056,10:04:23,10:37:09,Partly Cloudy
395,2024-05-19,14.835847,120.286819,14.8373,120.268511,21:25:22,21:34:52,Partly Cloudy
396,2024-03-09,14.876915,120.232427,14.841395,120.285872,17:31:43,18:07:28,Mostly Clear
397,2024-09-15,14.824734,120.280388,14.820453,120.284288,08:34:01,08:37:59,Light Rain
398,2024-09-08,14.867731,120.292134,14.825266,120.281514,07:31:48,07:53:42,Cloudy
399,2024-05-25,14.848586,120.314856,14.829051,120.299055,06:08:53,06:30:15,Mostly Clear
400,2024-02-13,14.824726,120.28303,14.828999,120.286845,09:55:19,09:58:39,Mostly Clear
401,2024-01-12,14.856278,120.290034,14.83983,120.285479,14:36:24,14:44:04,Mostly Clear
402,2024-08-11,14.830409,120.289312,14.829192,120.287123,17:53:54,17:57:24,Light Rain
403,2024-08-31,14.848869,120.31543,14.826828,120.279675,06:41:52,07:19:02,Rain
404,2024-10-22,14.822779,120.287625,14.82464,120.279874,19:29:17,19:37:32,Partly Cloudy
405,2024-08-10,14.824902,120.277109,14.822016,120.298563,17:40:13,17:51:15,Thunderstorm
406,2024-08-04,14.836709,120.277761,14.824462,120.280025,05:12:10,05:18:32,Clear
407,2024-02-12,14.820799,120.275936,14.815761,120.283995,06:57:26,07:05:47,Cloudy
408,2024-09-25,14.856958,120.289375,14.820741,120.275284,17:38:07,18:05:06,Rain
409,2024-01-29,14.86828,120.292195,14.82269,120.282267,06:20:34,06:39:53,Partly Cloudy
410,2024-01-28,14.821739,120.273757,14.836496,120.290097,21:15:16,21:24:22,Light Drizzle
411,2024-07-20,14.841503,120.283528,14.818065,120.281588,12:19:05,12:28:40,Light Rain
412,2024-05-20,14.819898,120.283473,14.790031,120.28138,15:30:47,15:44:29,Partly Cloudy
413,2024-10-07,14.818025,120.281619,14.82423,120.279785,15:44:01,15:48:50,Mostly Clear
414,2024-05-07,14.827791,120.285525,14.856741,120.290594,19:48:08,20:05:37,Clear
415,2024-07-12,14.830619,120.288576,14.830997,120.273408,20:14:01,20:20:04,Cloudy
416,2024-08-07,14.829543,120.287197,14.849002,120.253827,10:05:23,10:22:27,Partly Cloudy
417,2024-05-16,14.805939,120.322935,14.848075,120.254565,17:27:54,18:25:40,Partly Cloudy
418,2024-11-27,14.815344,120.283738,14.877421,120.232125,06:55:20,07:27:34,Light Drizzle
419,2024-12-09,14.820415,120.283994,14.836766,120.283179,20:45:47,20:51:32,Clear
420,2024-03-27,14.838517,120.283477,14.852058,120.255793,18:08:05,18:25:07,Partly Cloudy
421,2024-05-15,14.819194,120.284023,14.826412,120.272791,06:20:47,06:29:44,Drizzle
422,2024-01-21,14.829493,120.280844,14.819144,120.284114,19:31:29,19:39:37,Partly Cloudy
423,2024-01-03,14.839487,120.284944,14.823346,120.287651,18:58:04,19:12:39,Mostly Clear
424,2024-12-28,14.764937,120.252923,14.836511,120.283175,15:40:17,16:10:27,Partly Cloudy
425,2024-04-18,14.81966,120.283932,14.820751,120.275483,21:18:20,21:22:42,Clear
426,2024-04-16,14.840419,120.28591,14.820954,120.275058,18:41:48,18:59:23,Mostly Clear
427,2024-07-17,14.827367,120.280206,14.824458,120.289303,18:05:48,18:11:45,Drizzle
428,2024-02-12,14.827947,120.285656,14.840738,120.286199,07:19:09,07:28:05,Partly Cloudy
429,2024-05-09,14.825332,120.28197,14.789713,120.281771,19:01:07,19:21:06,Mostly Clear
430,2024-04-05,14.828786,120.285485,14.876778,120.231996,08:16:55,08:49:42,Cloudy
431,2024-11-11,14.817939,120.283539,14.822723,120.301607,19:43:25,19:59:46,Rain
432,2024-10-02,14.828837,120.2873,14.820918,120.275409,07:09:30,07:18:34,Partly Cloudy
433,2024-02-22,14.789448,120.28176,14.820508,120.275775,22:27:26,22:41:10,Partly Cloudy
434,2024-09-06,14.828844,120.287277,14.83987,120.283986,06:27:36,06:38:54,Cloudy
435,2024-04-28,14.828835,120.281023,14.852223,120.25614,19:21:58,19:39:11,Fog
436,2024-11-14,14.805273,120.323229,14.839047,120.284468,17:42:30,18:15:24,Mostly Clear
437,2024-09-14,14.825023,120.279542,14.805942,120.322302,07:07:39,07:28:51,Mostly Clear
438,2024-01-26,14.82755,120.287282,14.817419,120.280782,15:51:29,15:57:34,Clear
439,2024-03-01,14.805364,120.322764,14.840014,120.28382,13:10:46,13:38:21,Mostly Clear
440,2024-07-31,14.820628,120.284002,14.887159,120.238019,05:15:53,05:44:22,Light Rain
441,2024-08-03,14.820369,120.283669,14.82503,120.281887,10:51:27,10:56:39,Rain Showers
442,2024-02-13,14.841049,120.28663,14.790275,120.281434,06:27:03,06:49:52,Partly Cloudy
443,2024-06-09,14.815685,120.316956,14.791683,120.293779,05:52:17,06:06:17,Cloudy
444,2024-11-28,14.820821,120.278587,14.8229,120.283412,07:05:02,07:08:52,Heavy Rain
445,2024-10-03,14.824574,120.282815,14.837108,120.278167,07:46:27,07:55:18,Thunderstorm
446,2024-10-24,14.838295,120.285255,14.82138,120.278904,19:42:34,19:57:21,Light Rain
447,2024-08-20,14.820431,120.284343,14.820705,120.283311,18:05:05,18:08:52,Cloudy
448,2024-09-07,14.841342,120.286343,14.818918,120.283251,14:52:10,15:03:59,Light Rain
449,2024-10-13,14.827221,120.280138,14.791929,120.294577,19:54:26,20:17:51,Rain Showers
450,2024-06-05,14.820551,120.275343,14.836621,120.283379,11:11:52,11:20:23,Cloudy
451,2024-11-06,14.849383,120.2643,14.830401,120.289307,08:29:48,08:46:05,Light Rain
452,2024-11-26,14.823849,120.28934,14.821703,120.298087,06:36:40,06:43:08,Heavy Rain
453,2024-03-02,14.83695,120.27735,14.832891,120.282114,16:11:01,16:15:53,Mostly Clear
454,2024-01-12,14.824282,120.279897,14.85164,120.256402,06:55:33,07:19:38,Mostly Clear
455,2024-01-14,14.856652,120.290285,14.820067,120.284134,12:24:06,12:37:51,Mostly Clear
456,2024-09-15,14.829206,120.287196,14.83803,120.283274,06:20:29,06:25:33,Light Drizzle
457,2024-08-16,14.805309,120.323158,14.820338,120.275804,17:50:09,18:15:49,Clear
458,2024-09-03,14.833147,120.282549,14.877119,120.231942,08:24:22,08:55:21,Rain
459,2024-04-17,14.831396,120.288937,14.82223,120.273019,13:56:43,14:07:49,Mostly Clear
460,2024-12-20,14.820315,120.275921,14.848229,120.314929,19:30:00,20:14:52,Partly Cloudy
461,2024-12-10,14.877394,120.23193,14.849531,120.264703,18:52:38,19:28:36,Mostly Clear
462,2024-02-16,14.824642,120.280215,14.838006,120.286498,21:19:51,21:28:31,Cloudy
463,2024-07-21,14.820554,120.275337,14.824263,120.279828,08:31:10,08:36:16,Light Rain
464,2024-04-08,14.822848,120.287276,14.824275,120.278894,05:44:43,05:52:28,Mostly Clear
465,2024-07-27,14.828023,120.281631,14.838983,120.284609,18:31:23,18:38:36,Partly Cloudy
466,2024-12-19,14.829179,120.287213,14.826616,120.282357,06:12:10,06:18:45,Cloudy
467,2024-06-19,14.851465,120.263102,14.815946,120.283551,06:49:38,07:29:26,Cloudy
468,2024-06-03,14.821131,120.27897,14.821887,120.272118,14:04:06,14:08:42,Clear
469,2024-07-15,14.873484,120.235476,14.824573,120.280102,08:39:06,09:11:08,Drizzle
470,2024-05-11,14.818457,120.284311,14.841371,120.286179,19:28:11,19:42:37,Mostly Clear
471,2024-07-07,14.820606,120.278615,14.851834,120.256035,16:37:42,16:57:36,Light Rain
472,2024-06-23,14.820002,120.284362,14.823651,120.287895,19:29:38,19:34:26,Dense Drizzle
473,2024-08-26,14.819188,120.28367,14.819593,120.284513,11:30:47,11:34:14,Light Drizzle
474,2024-03-13,14.829232,120.28743,14.827968,120.282524,08:58:48,09:03:47,Clear
475,2024-12-12,14.815905,120.283902,14.821623,120.273316,17:21:59,17:31:00,Clear
476,2024-04-07,14.820072,120.274968,14.817867,120.281388,07:20:38,07:25:12,Mostly Clear
477,2024-10-26,14.829112,120.280717,14.792478,120.293948,11:46:05,12:01:53,Light Rain
478,2024-09-26,14.825338,120.277057,14.815879,120.283538,22:31:30,22:36:38,Partly Cloudy
479,2024-07-12,14.828193,120.294883,14.791837,120.29437,18:16:35,18:39:37,Partly Cloudy
480,2024-01-13,14.806067,120.322903,14.842805,120.287322,08:04:22,08:33:35,Clear
481,2024-12-15,14.829153,120.286403,14.828404,120.294861,11:45:38,11:50:18,Mostly Clear
482,2024-10-23,14.818065,120.281544,14.817974,120.281914,05:30:41,05:34:26,Light Rain
483,2024-08-24,14.839736,120.284123,14.819247,120.283788,06:27:49,06:40:24,Partly Cloudy
484,2024-08-05,14.827966,120.285177,14.805989,120.322813,14:48:49,15:04:40,Light Rain
485,2024-11-07,14.821654,120.278515,14.823806,120.279251,07:13:25,07:17:29,Clear
486,2024-04-11,14.838663,120.283466,14.820577,120.275619,18:13:14,18:31:16,Mostly Clear
487,2024-04-15,14.843611,120.286708,14.835172,120.282111,07:52:45,08:00:11,Clear
488,2024-06-17,14.820873,120.284304,14.820112,120.275527,15:29:29,15:35:39,Rain
489,2024-03-30,14.842444,120.282382,14.828799,120.282528,08:46:27,08:56:11,Partly Cloudy
490,2024-04-21,14.824764,120.282594,14.827113,120.279602,14:48:35,14:51:19,Clear
491,2024-11-23,14.887546,120.237573,14.815723,120.284118,22:29:24,22:58:40,Cloudy
492,2024-02-12,14.789948,120.282189,14.836013,120.283188,07:08:30,07:27:54,Mostly Clear
493,2024-04-20,14.839387,120.283142,14.838849,120.283799,21:34:13,21:37:10,Partly Cloudy
494,2024-01-25,14.827314,120.280159,14.835554,120.282046,11:59:15,12:03:27,Light Drizzle
495,2024-12-06,14.857035,120.289851,14.839488,120.28419,07:32:06,07:46:36,Clear
496,2024-04-18,14.828619,120.2867,14.838441,120.285999,07:41:39,07:49:53,Partly Cloudy
497,2024-11-19,14.848816,120.264271,14.830288,120.289879,21:59:49,22:15:21,Light Drizzle
498,2024-07-14,14.837939,120.286322,14.8488,120.314548,19:37:45,19:55:42,Partly Cloudy
499,2024-01-20,14.829844,120.289085,14.824779,120.279999,18:47:56,18:53:39,Mostly Clear
500,2024-12-06,14.827558,120.281839,14.81964,120.278708,21:44:46,21:48:24,Rain Showers
501,2024-04-14,14.835116,120.282654,14.776137,120.308052,08:53:50,09:34:15,Clear
502,2024-09-03,14.829141,120.282461,14.820478,120.283627,18:24:10,18:31:15,Light Drizzle
503,2024-10-10,14.836142,120.290035,14.876804,120.232453,12:24:29,12:45:13,Rain
504,2024-07-10,14.888073,120.236964,14.822484,120.299009,18:47:23,19:22:32,Light Rain
505,2024-06-27,14.826402,120.28007,14.824424,120.283514,19:23:44,19:27:51,Rain Showers
506,2024-03-16,14.817558,120.281571,14.827297,120.287125,19:53:10,19:59:55,Mostly Clear
507,2024-09-29,14.848627,120.254239,14.828508,120.295166,14:37:19,14:54:02,Partly Cloudy
508,2024-07-22,14.877631,120.234711,14.817557,120.284227,05:10:52,05:49:11,Mostly Clear
509,2024-09-06,14.806144,120.323596,14.820909,120.283724,18:36:52,19:08:29,Clear
510,2024-03-04,14.851887,120.262912,14.832951,120.282114,08:15:30,08:29:15,Light Rain
511,2024-05-16,14.837297,120.267571,14.887468,120.237735,15:48:21,16:13:49,Rain
512,2024-06-18,14.849312,120.264777,14.824401,120.279746,05:29:55,05:41:58,Cloudy
513,2024-11-12,14.823539,120.28877,14.836088,120.283763,15:32:26,15:39:12,Dense Drizzle
514,2024-04-29,14.820704,120.283778,14.842014,120.287689,14:47:39,15:01:08,Partly Cloudy
515,2024-12-30,14.825258,120.279441,14.839432,120.284261,19:50:54,19:59:41,Clear
516,2024-03-28,14.84039,120.285208,14.881908,120.236698,21:44:05,22:06:42,Light Rain
517,2024-12-09,14.848189,120.314719,14.81932,120.284099,08:40:46,09:02:18,Cloudy
518,2024-08-11,14.805662,120.323228,14.825009,120.283805,11:16:07,11:39:47,Cloudy
519,2024-01-01,14.856882,120.289552,14.828187,120.28532,17:54:24,18:10:39,Light Rain
520,2024-04-22,14.805737,120.323188,14.824829,120.27998,19:18:09,19:43:35,Clear
521,2024-07-11,14.826998,120.273007,14.824129,120.289789,17:52:45,18:01:40,Thunderstorm
522,2024-10-07,14.829642,120.286917,14.876994,120.231883,07:22:48,07:51:19,Rain Showers
523,2024-06-04,14.849074,120.291474,14.826009,120.273334,06:28:44,06:41:09,Thunderstorm
524,2024-12-13,14.849585,120.291213,14.828915,120.286733,05:06:22,05:16:28,Clear
525,2024-05-03,14.820971,120.284222,14.820588,120.276257,08:11:41,08:18:11,Clear
526,2024-11-24,14.818577,120.278699,14.873903,120.235619,16:14:01,16:36:14,Partly Cloudy
527,2024-03-05,14.826553,120.282746,14.826641,120.279896,08:11:25,08:15:31,Light Rain
528,2024-03-01,14.887501,120.237479,14.824208,120.280449,17:00:35,17:55:45,Clear
529,2024-12-02,14.820838,120.276171,14.887973,120.237531,08:57:50,09:33:39,Clear
530,2024-03-13,14.837744,120.27886,14.823499,120.28994,17:38:35,17:54:18,Partly Cloudy
